language,project,merge_sha,file,tool,conflicts,classification
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/middlewaretcp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/middlewaretcp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/serverstransport.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/serverstransport.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/serverstransport.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/tlsstore.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/tlsstore.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/tlsstore.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/traefikservice.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/traefikservice.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikcontainous/v1alpha1/traefikservice.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/interface.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/interface.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/interface.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressroute.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressroute.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressroute.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressroutetcp.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressroutetcp.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressroutetcp.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressrouteudp.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressrouteudp.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/ingressrouteudp.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/interface.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/interface.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/interface.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/middleware.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/middleware.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/middleware.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/middlewaretcp.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/middlewaretcp.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/middlewaretcp.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/serverstransport.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/serverstransport.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/serverstransport.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/tlsoption.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/tlsoption.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/tlsoption.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/tlsstore.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/tlsstore.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/tlsstore.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/traefikservice.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/traefikservice.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/informers/externalversions/traefikio/v1alpha1/traefikservice.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/expansion_generated.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/expansion_generated.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/expansion_generated.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressroute.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressroute.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressroute.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressroutetcp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressroutetcp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressroutetcp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressrouteudp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressrouteudp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/ingressrouteudp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/middleware.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/middleware.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/middleware.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/middlewaretcp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/middlewaretcp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/middlewaretcp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/serverstransport.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/serverstransport.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/serverstransport.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/tlsoption.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/tlsoption.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/tlsoption.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/tlsstore.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/tlsstore.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/tlsstore.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/traefikservice.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/traefikservice.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikcontainous/v1alpha1/traefikservice.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/expansion_generated.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/expansion_generated.go,csdiff,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/expansion_generated.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressroute.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressroute.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressroute.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressroutetcp.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressroutetcp.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressroutetcp.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressrouteudp.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressrouteudp.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/ingressrouteudp.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/middleware.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/middleware.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/middleware.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/middlewaretcp.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/middlewaretcp.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/middlewaretcp.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/serverstransport.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/serverstransport.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/serverstransport.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/tlsoption.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/tlsoption.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/tlsoption.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/tlsstore.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/tlsstore.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/tlsstore.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/traefikservice.go,diff3,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/traefikservice.go,csdiff,0,merge_diferente
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/generated/listers/traefikio/v1alpha1/traefikservice.go,sepmerge,0,correct
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/kubernetes.go,diff3,3,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/kubernetes.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/kubernetes.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressroute.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressroute.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressroute.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressroutetcp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressroutetcp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressroutetcp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressrouteudp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressrouteudp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/ingressrouteudp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/middleware.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/middleware.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/middleware.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/middlewaretcp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/middlewaretcp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/middlewaretcp.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/serverstransport.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/serverstransport.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/serverstransport.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/service.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/service.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/service.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/tlsoption.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/tlsoption.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/tlsoption.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/tlsstore.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/tlsstore.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/tlsstore.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/zz_generated.deepcopy.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/zz_generated.deepcopy.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikcontainous/v1alpha1/zz_generated.deepcopy.go,sepmerge,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressroute.go,diff3,14,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressroute.go,csdiff,14,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressroute.go,sepmerge,14,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressroutetcp.go,diff3,9,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressroutetcp.go,csdiff,9,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressroutetcp.go,sepmerge,9,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressrouteudp.go,diff3,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressrouteudp.go,csdiff,1,reportou_conflito
go,traefik,a69c1ba3b,pkg/provider/kubernetes/crd/traefikio/v1alpha1/ingressrouteudp.go,sepmerge,1,reportou_conflito
